Title,Properties
Peristiwa 27 Juli,"{{Infobox Civil Conflict|title=Peristiwa 27 Juli|side3=|casualties_label=|casualties3=|casualties2=|casualties1=5 orang tewas, 149 orang terluka, 23 orang hilang|howmany3=|howmany2=|howmany1=|leadfigures3=|leadfigures2=|leadfigures1=|side2=Pemerintah [[Orde Baru]], [[Pemuda Pancasila]], [[Tentara Nasional Indonesia Angkatan Darat]]|partof=[[Kejatuhan Soeharto]]|side1=Pendukung [[Megawati Soekarnoputri]]|methods=[[Unjuk rasa|Demonstrasi mahasiswa]], [[kerusuhan]]|result=|goals=|status=|causes=Upaya yang disponsori pemerintah untuk menggulingkan Megawati dari kantor pusat [[Partai Demokrasi Indonesia]]|coordinates=|place=[[Jakarta]], [[Indonesia]]|date=27 – 29 Juli 1996|caption=Penyerangan kantor PDI di Jalan Diponegoro oleh pendukung kubu Soerjadi berakhir dengan bentrokan antara massa dan aparat keamanan di kawasan Jalan Salemba, Jakarta Pusat, 27 Juli 1996.|image=File:27 July 1996 incident.jpg|notes=}}"
Pembakaran Plaza Sentral Klender,"{{Infobox civilian attack
| title            = Pembakaran Plaza Sentral Klender
| location         = Plaza Sentral Klender, Jl. [[I Gusti Ngurah Rai]] No. 13, Duren Sawit, Jakarta Timur, DKI Jakarta
| date             = 14 Mei 1998, pukul 14:00 [[Waktu Indonesia Barat|WIB]]
| partof           = [[Kerusuhan Mei 1998]]
| image            = 
| caption          = 
| map              = 
| map_caption      = 
| target           = 
| type             = [[Pembakaran disengaja]] (''arson'')
| fatalities       = 174<ref name=adil1/><br>288 (Pemprov DKI)<ref name=jkt/><br>488 (TGPF Mei 1998)<ref name=detik/>
| perps            = Tidak diketahui (diduga kuat massa misterius, dengan ciri rambut cepak, kekar, mirip seperti tentara)<ref name=detik/>
}}"
Indonesia International Song Festival 1995,"{{Infobox Song Contest
| name       = Indonesia International Song Festival
| year       = 1995
| logo       = IISF 1995 logo.png 
| size       = 180px
| final      = 4–8 Agustus 1995<ref>{{cite web|url=http://pactoconvex.com/1995-events/|title=1995 EVENTS |website=Pacto Convex |language=en |accessdate=30 Juni 2019}}</ref>
| presenters = [[Bob Tutupoly]]<br>[[Shafira Prakasa]]<br>[[Tia Maryadi]]
| exsupervisor = [[Chris Pattikawa]]
| exproducer = Errki Pohjanheimo
| conductor  = [[Erwin Gutawa]]
| director   = 
| host       = [[Televisi Republik Indonesia]] (TVRI) dan [[Televisi Pendidikan Indonesia]] (TPI)
| venue      = [[Jakarta Convention Center]]<br>[[Jakarta]], [[Indonesia]]
| winner     = {{flag|Indonesia}}<br />""We Are One""
| vote       = 
| entries    = 15
| debut      = {{flag|Amerika Serikat}}<br />{{flag|Belanda}}<br />{{flag|Britania Raya}}<br />{{flag|Chili}}<br />{{flag|Estonia}}<br />{{flag|Filipina}}<br />{{flag|Indonesia}}<br />{{flag|Rumania}}<br />{{flag|Swedia}}
| return     = 
| withdraw   =
| null       = 
| interval   = Penampilan video memperingati 50 tahun Kemerdekaan Republik Indonesia.
| opening    = 
<!-- Map Legend Colours -->
| Green    = Y 
| Green SA = 
| Purple   = 
| Red      = 
| Yellow   = Y
}}"
Kasus Setiabudi 13,
Panasonic Awards 1997,"{{Infobox award
| name = Panasonic Awards 1997
| date = [[Jumat]], [[19 September]] [[1997]]
| location = Plenary Hall, [[Jakarta Convention Center]], [[Jalan Jenderal Gatot Subroto (Jakarta)|Jalan Jenderal Gatot Subroto]], [[Senayan]], [[Gelora, Tanah Abang, Jakarta Pusat]]
| country = {{flag|Indonesia}}
| sponsor        = [[Panasonic]]
| runtime        = 1 jam 55 menit (19:35-21:30 [[Waktu Indonesia Barat|WIB]])
| most_awards   = [[RCTI]] (18)
| most_winner   = [[RCTI]] (18)
| award1_type   = Acara Sinetron Drama
| award1_winner = [[Janjiku]] ([[RCTI]])
| award2_type   = Bintang Drama Pria
| award2_winner = [[Rano Karno]] ([[Si Doel Anak Sekolahan]] - [[RCTI]])
| award3_type   = Bintang Drama Wanita
| award3_winner = [[Paramitha Rusady]] ([[Janjiku]] - [[RCTI]])
| award4_type   = Sutradara Sinetron Latar Belakang Kebudayaan
| award4_winner = [[Rano Karno]] ([[Si Doel Anak Sekolahan]] - [[RCTI]])
| award5_type   = Acara Sinetron Latar Belakang Kebudayaan
| award5_winner = [[Si Doel Anak Sekolahan]] ([[RCTI]])
| network = [[Indosiar]]
| previous =
| main = [[Panasonic Gobel Awards]]
| next = [[Panasonic Awards 1998|1998]]
}}"
Kunjungan Ratu Juliana ke Indonesia 1971,
Proyek lahan gambut satu juta hektar,
Festival Film Indonesia 1977,
Deklarasi Sirnagalih,
Gempa bumi Bali 1979,"{{Infobox earthquake
|title              = Gempa bumi Bali 1979
|timestamp          = 1979-12-17 19:58:23
|anss-url           = usp00014jy
|isc-event          = 654317
|image              =
|image alt          =
|imagecaption       =
|map                =
|map alt            =
|image name         =
|map2               = {{Location map | Indonesia Bali
 | label=
 | lat=-8.49
 | long=115.75
 | mark=Bullseye1.png
 | marksize=40
 | position=top
 | width= 250
 | float=right
 | caption=}}
|mapsize            =
|caption            =
|local-date               = {{Start date|1979|12|17}}
|local-time         = 02:58
|duration           =
|magnitude          = 6.2
 [[Skala kekuatan momen|M<sub>w</sub>]]<ref name=""NGDC"">{{cite web|url=http://www.ngdc.noaa.gov/nndc/struts/results?eq_0=4867&t=101650&s=13&d=22,26,13,12&nd=display|title=Significant Earthquake|last=National Geophysical Data Center|accessdate=12 Juni 2015|archive-date=2017-08-04|archive-url=https://web.archive.org/web/20170804052717/https://www.ngdc.noaa.gov/nndc/struts/results?eq_web|author1=USGS|title=ShakeMap Atlas (Version 1.0)|url=http://earthquake.usgs.gov/earthquakes/shakemap/atlas/shake/197912171958/|publisher=[[United States Geological Survey]]|accessdate=12 Juni 2015|date=8 November 2008|archive-date=2022-10-09|archive-url=https://web.archive.org/web/20221009062817/https://earthquake.usgs.gov/earthquakes/shakemap/atlas/shake/197912171958/|dead-url=no}}</ref>
|location           = {{coord|-8.49|115.75|region:ID_type:event|display=inline,title}}<ref name=""Utsu"">{{cite web|url=http://iisee.kenken.go.jp/utsu/index_eng.html|title=Catalog of Damaging Earthquakes in the World (Through 2009)|last=Utsu|first=T.|publisher=International Institute of Seismology and Earthquake Engineering|accessdate=10 November 2012|archive-date=2010-03-06|archive-url=https://web.archive.org/web/20100306180217/http://iisee.kenken.go.jp/utsu/index_eng.html|dead-url=no}}</ref>
|type               =
|countries affected = [[Bali]], [[Indonesia]]
|damage             =
|intensity          = {{MMI|VIII}}
|PGA                = <!-- NN''[[Peak ground acceleration|g]]'' -->
|landslide          = Banyak
|casualties         = 27 meninggal <br> 200 luka-luka
}}"
Indonesia dalam tahun 1968,
Kejuaraan Nasional PSSI 1973,
Puteri Indonesia 1996,
Indonesia dalam tahun 1994,
Grand Prix sepeda motor Indonesia 1997,"{{Infobox Grand Prix motorcycle race report
| Grand Prix = Indonesian
| flag = Indonesia
| Location = [[Sentul International Circuit|Sentul]]
| Course_mi = 2.56
| Course_km = 4.12
| Race_No = 14
| Season_No = 15
| Date = 28 September
| Year = 1997
| Image = Sental International Circuit.svg
| Pole_Rider_500 = [[Mick Doohan]]
| Pole_Rider_500_Country = Australia
| Pole_Time_500 = 1:25.474
| Fast_Rider_500 = [[Tadayuki Okada]]
| Fast_Rider_500_Country = Japan
| Fast_Time_500 = 1:26.141
| First_Rider_500 = [[Tadayuki Okada]]
| First_Rider_500_Country = Japan
| Second_Rider_500 = [[Mick Doohan]]
| Second_Rider_500_Country = Australia
| Third_Rider_500 = [[Àlex Crivillé]]
| Third_Rider_500_Country = Spain
| Pole_Rider_250 = [[Max Biaggi]]
| Pole_Rider_250_Country = Italy
| Pole_Time_250 = 1:27.438
| Fast_Rider_250 = [[Max Biaggi]]
| Fast_Rider_250_Country = Italy
| Fast_Time_250 = 1:28.256
| First_Rider_250 = [[Max Biaggi]]
| First_Rider_250_Country = Italy
| Second_Rider_250 = [[Tohru Ukawa]]
| Second_Rider_250_Country = Japan
| Third_Rider_250 = [[Olivier Jacque]]
| Third_Rider_250_Country = France
| Pole_Rider_125 = [[Jorge Martínez (motorcyclist)|Jorge Martínez]]
| Pole_Rider_125_Country = Spain
| Pole_Time_125 = 1:34.393
| Fast_Rider_125 = [[Valentino Rossi]]
| Fast_Rider_125_Country = Italy
| Fast_Time_125 = 1:34.044
| First_Rider_125 = [[Valentino Rossi]]
| First_Rider_125_Country = Italy
| Second_Rider_125 = [[Kazuto Sakata]]
| Second_Rider_125_Country = Japan
| Third_Rider_125 = [[Jorge Martínez (motorcyclist)|Jorge Martínez]]
| Third_Rider_125_Country = Spain
|}}"
Gempa bumi Sumatera Utara 1984,"{{Infobox earthquake
| title = Gempa bumi Sumatera Utara 1984
| date = {{Start-date|17 November 1984}}
| origintime = 06:49 UTC
| image =
| image alt =
| map =
|map2 = {{Location map | Indonesia Sumatra
| label =
| lat = 0.20
| long = 98.03
| mark = Bullseye1.png
| marksize = 40
| position = top
| width = 250
| float = right
| caption = }}
|caption = Pusat gempa
| map_alt =
| magnitude = 7.2 [[Skala kekuatan momen|M<sub>w</sub>]]
| depth = {{convert|33|km|mi|0}}
| location = {{Coord|0.20|N|98.03|E|display =inline,title}}
| countries affected = [[Indonesia]]
| tsunami =
| casualties =
}}"
Kejuaraan Nasional PSSI 1965–1966,
APEC Indonesia 1994,"{{Infobox summit meeting
| name = 
| other_titles = 
| logo = 
| logo_alt = 
| logo_size = 
| image = 
| alt = 
| caption = Delegasi APEC Indonesia 1994 menggunakan pakaian [[batik]]
| keypoints =
| country = [[Indonesia]]
| date = 15–16 November
| venues = [[Istana Bogor|Istana Kepresidenan]], [[Bogor]], [[Jawa Barat]]
| follows = [[APEC Amerika Serikat 1993|1993]]
| precedes = [[APEC Jepang 1995|1995]]
| website = 
}}"
Festival Film Indonesia 1974,
Operasi Jayapura 1976,"{{Infobox military conflict
|name = Operasi Jayapura 1976
|partof = [[Konflik Papua]]
|place = Belahan selatan [[Kabupaten Jayapura]], [[Irian Jaya]]
|date = Januari–Februari 1976
|combatant1 = {{flag|Indonesia}}
|combatant2 = {{flagicon|Republik Papua Barat}} [[Republik Papua Barat]]
|strength1 = 10.000{{sfn|Osborne|2001|pp=134-135}}–16.000<ref name=""alr"">{{cite journal |last1=Savage |first1=Peter |title=The Independence Movement in West Irian |journal=[[Australian Left Review]] |date=1980 |volume=73 |pages=33-41 |url=http://ro.uow.edu.au/cgi/viewcontent.cgi?article=2169&context=alr}}</ref>{{rp|35}}<br>2 aircraft
|strength2 = {{circa}} 3.000–5.000{{efn|Usai serangan, para perwakilan Papua Barat di luar negeri menyatakan bahwa terdapat 3.000 sampai 5.000 pejuang yang bertahan.{{sfn|Osborne|2001|pp=134-135}}}}
|casualties1 = 425 tewas<br>800 luka-luka (klaim OPM){{sfn|Osborne|2001|pp=134-135}}{{sfn|Savage|Martin|1977|p=342}}
|casualties2 =1.605 tewas (klaim OPM){{sfn|Osborne|2001|pp=134-135}}{{sfn|Savage|Martin|1977|p=342}}{{efn|Klaim meliputi arga desa dan pendukung yang tewas dalam pertikaian dan serangan udara.}}
}}"
Indonesia dalam tahun 1984,
Pemilihan umum legislatif Indonesia 1987,"{{Infobox Election
| election_name      = Pemilihan umum legislatif Indonesia 1987
| country            = Indonesia
| type               = Parlementer
| ongoing            = no
| previous_election  = Pemilihan umum legislatif Indonesia 1982
| previous_year      = 1982
| next_election      = Pemilihan umum legislatif Indonesia 1992
| next_year          = 1992
| seats_for_election = 400 kursi [[Dewan Perwakilan Rakyat]]
| election_date      = {{Start date|1987|4|23}}

| image1             = [[Berkas:Sudharmono2.jpg|100px]]
| leader1            = [[Sudharmono]]
| party1             = Golongan Karya
| last_election1     = 242 kursi, 64,34%
| seats1             = '''299'''
| seat_change1       = {{increase}}57
| popular_vote1      = '''62.783.680'''
| percentage1        = '''73,11%'''
| swing1             = {{increase}}8,77%

| image2             = [[Berkas:Jailani Naro 1987 PPP.jpg|100px]]
| leader2            = [[Jailani Naro]]
| party2             = Partai Persatuan Pembangunan
| last_election2     = 94 kursi, 27,78%
| seats2             = 61
| seat_change2       = {{decrease}}33
| popular_vote2      = 13.701.428
| percentage2        = 15,96%
| swing2             = {{decrease}}11,82%

| image3             = [[Berkas:Soerjadi PDI 1987.jpg|100px]]
| leader3            = [[Soerjadi]]
| party3             = Partai Demokrasi Indonesia
| last_election3     = 24 kursi, 7,88%
| seats3             = 40
| seat_change3       = {{increase}}16
| popular_vote3      = 9.384.708
| percentage3        = 10,93%
| swing3             = {{increase}}3,05%
}}"
Tabrakan kereta api Ratujaya 1968,"{{Infobox rail accident
|image =
|caption =
|date = {{Start date and age|1968|9|20}}
|time = pagi hari
|location = [[Ratujaya, Cipayung, Depok]]
|country = [[Indonesia]] 
|line = Manggarai-Bogor
|operator = [[Kereta Api Indonesia|Perusahaan Negara Kereta Api]]
|type = Tabrakan berhadapan
|cause = Kesalahan manusia (''human error'')
|trains = 2 (ESS 3201 ft. KA 406 & BB201 11 ft. KA 309)
|pax = 
|deaths = 116
|injuries =84 
}}"
Kerusuhan Banjarmasin,"{{Infobox civil conflict
| title = Kerusuhan Banjarmasin
| partof = 
| image = [[File:Makam_Massal_Korban_Jumat_Kelabu.jpg|250px]]
| caption = Makam massal para korban kerusuhan di Landasan Ulin, Banjarbaru. 
| date = 23 Mei 1997
| place = [[Banjarmasin]]
| coordinates = 
| causes = 
| result = 
| methods = 
| casualties3 = <!-- Temporarily left blank until article is complete -->
| casualties_label =
}}"
Kejuaraan Nasional PSSI 1969,
Pemilihan Presiden Indonesia 1988,"{{Infobox Election
| election_name      = Pemilihan Presiden Indonesia 1988
| country            = Indonesia
| type               = presiden
| ongoing            = no
| previous_election  = Pemilihan Presiden Indonesia 1983
| previous_year      = 1983
| next_election      = Pemilihan Presiden Indonesia 1993
| next_year          = 1993
| election_date      = 10 Maret 1988
| votes_for_election = 649 suara anggota [[Majelis Permusyawaratan Rakyat Republik Indonesia]]{{efn|name=MPR|Jumlah anggota MPR adalah hasil dari penjumlahan Anggota DPR, yaitu 500 anggota dan Anggota Fraksi Urusan Daerah sebanyak 149 anggota, yang berlaku dari 1988-1998.}}
| needed_votes       = 433 suara anggota<ref>{{cite book|url=https://www.google.co.id/books/edition/Ketetapan_ketetapan_Majelis_Permusyawara/J3q7AAAAIAAJ?hl=en|last=Penerangan, Republik Indonesia|first=Departemen|title=Ketetapan-ketetapan Majelis Permusyawaratan Rakyat Republik Indonesia, tahun 1973|page=49|accessdate=29 December 2022}}</ref>{{efn|name=Voting|Jumlah untuk menyetujui calon presiden agar menjadi presiden adalah 2/3 anggota dari seluruh anggota}}
| image1             = [[Berkas:President Suharto, 1983.jpg|125x125px]]
| nominee1           = '''[[Soeharto]]'''
| party1             = Golongan Karya
| electoral_vote1    = '''649'''
| percentage1        = '''100,00%'''
<!-- Persentase -->
|result_bar =
{{Composition bar advanced
|boxwidth     = 300
|total        = 100
|party1       = 100
|partycolor1  = {{Golongan Karya/meta/color}}
|divisionname =Hasil suara
}}
|map_image           = Hasil Pilpres 1988.svg
|map_caption         = Suara Majelis Perwakilan Rakyat
{{legend|#FFFF00|Soeharto: 649 kursi}}
| title              = [[Presiden Indonesia|Presiden]]
| before_election    = [[Soeharto]]
| before_party       = Golongan Karya
| after_election     = [[Soeharto]]
| after_party        = Golongan Karya
}}"
Tabrakan kereta api Bintaro 1987,"{{Infobox rail accident
|image = Proses evakuasi Tragedi Bintaro.png
|caption = Proses evakuasi sesaat setelah kejadian, sebagaimana diliput oleh ''[[Kompas (surat kabar)|Kompas]]''. Evakuasi Tragedi Bintaro melibatkan bermacam-macam elemen mulai dari ABRI, pemadam kebakaran, relawan, dan masyarakat umum.
|name = Tabrakan kereta api Bintaro 1987
|date = {{Start date and age|1987|10|19}}
|time = 06.45 WIB (permulaan)
|location = [[Bintaro, Pesanggrahan, Jakarta Selatan|Bintaro]], [[Daerah Khusus Ibukota Jakarta|Jakarta]]
|country = [[Indonesia]]
| image_map           = {{Infobox mapframe|type=point|zoom=12}}
|line = [[Jalur kereta api Merak–Tanahabang|Merak–Tanahabang]] segmen Rangkasbitung–Tanahabang
|operator = [[Kereta Api Indonesia|Perusahaan Jawatan Kereta Api]]
|type = Tabrakan langsung
|cause = Kelalaian PPKA Stasiun Sudimara dalam memberikan tanda aman bagi KA 225
|trains = 2 (KA 225 vs. KA 220)
|pax = 
|deaths = 139 dengan rincian
* 113 teridentifikasi
* 26 tak diketahui identitasnya
|injuries = 254 dengan rincian
* 170 dirawat di rumah sakit
* 84 luka ringan
|crew='''KA 225:'''
* [[Slamet Suradio]], masinis
* Soleh, asisten masinis
* Adung Syafei, kondektur
'''KA 220:'''
* Amung Sunarya, masinis
* Mujiono, asisten masinis
'''Stasiun Sudimara: '''
* Djamhari, PPKA
'''Stasiun Kebayoran:'''
* Umriyadi, PPKA|damage=Rusak pada:
* lokomotif [[BB303]] 16 dan [[BB306]] 16
* satu kereta penumpang berbagasi kelas 3 (KB3)
* tiga kereta penumpang kelas 3 (K3)
}}"
Festival Film Indonesia 1978,
Petisi 50,
Pemilihan umum legislatif Indonesia 1997,"{{Infobox Election
| election_name      = Pemilihan umum legislatif Indonesia 1997
| country            = Indonesia
| type               = Parlementer
| ongoing            = no
| previous_election  = Pemilihan umum legislatif Indonesia 1992
| previous_year      = 1992
| next_election      = Pemilihan umum legislatif Indonesia 1999
| next_year          = 1999
| seats_for_election = 425 kursi [[Dewan Perwakilan Rakyat]]
| election_date      = {{Start date|1997|5|29}}

| image1             = [[Berkas:Logo Golkar.svg|x100px]]
| party1             = Golongan Karya
| last_election1     = 282 kursi, 68,10%
| seats1             = 325
| seat_change1       = {{increase}}43
| popular_vote1      = 84.187.907
| percentage1        = 74,51%
| swing1             = {{increase}}6,41%

| image2             = [[Berkas:Logo PPP (1982-1998).svg|x100px]]
| party2             = Partai Persatuan Pembangunan
| last_election2     = 62 kursi, 17,00%
| seats2             = 89
| seat_change2       = {{increase}}27
| popular_vote2      = 25.340.028
| percentage2        = 22,43%
| swing2             = {{increase}}5,43%

| image3             = [[Berkas:Lambang PDI.jpg|x100px]]
| party3             = Partai Demokrasi Indonesia
| last_election3     = 56 kursi, 14,89%
| seats3             = 11
| seat_change3       = {{decrease}}45
| popular_vote3      = 3.463.225
| percentage3        = 3,06%
| swing3             = {{decrease}}11,83%
}}"
Piala Sudirman 1989,
Indonesia dalam tahun 1982,
Puteri Indonesia 1972,
Puteri Indonesia 1992,
Peristiwa Gejayan,
Kejatuhan Soeharto,"{{Infobox civil conflict
 | title             = Kejatuhan Soeharto
 | partof            = [[Reformasi Indonesia (1998–sekarang)|Reformasi Indonesia]]
 | image             = {{multiple image
 | border                 = infobox
 | total_width            = 300
 | image_style            = border:1;
 | perrow                 = 1/1/2
 | image1                 = Suharto resigns.jpg
 | image2                 = Jakarta riot 14 May 1998.jpg
 | image3                 = May 1998 Trisakti incident.jpg
 | image4                 = November 1998 Semanggi demonstrations.jpg
}} Searah jarum jam, dari atas: {{flatlist|
* [[Presiden Indonesia]] [[Soeharto]] menyampaikan [[pengunduran diri]] dari jabatannya
* Para perusuh membakar perabot kantor di jalan-jalan [[Jakarta]]
* Mahasiswa memprotes pemerintah
* Mahasiswa [[Universitas Trisakti]] dan polisi pada [[Tragedi Trisakti|bentrok]]
}}
 | date              = 4–21 Mei 1998
 | place             = [[Indonesia]]
 | causes            =
 | result            = Kejatuhan [[Orde Baru (Indonesia)|Orde Baru]]
* Presiden Soeharto mengundurkan diri
* Peresmian [[B.J. Habibie]] sebagai presiden
* Pembentukan [[Kabinet Reformasi Pembangunan]]
* [[Referendum kemerdekaan Timor Leste 1999|Referendum kemerdekaan]] untuk [[Timor Timur]] pada 30 Agustus 1999
 | leadfigures1      = {{flagicon|Indonesia}} [[Soeharto]]<br />{{nowrap|{{flagicon|Indonesia}} [[Feisal Tanjung]]}}<br />{{nowrap|{{flagicon|Indonesia}} [[Prabowo Subianto]]}}<br />{{flagicon|Indonesia}} [[Wiranto]]<br />''Berbagai politisi dan jenderal lainnya''
 | leadfigures2      = {{flagicon|Indonesia}} [[Amien Rais]]<br />{{nowrap|{{flagicon|Indonesia}} [[Megawati Soekarnoputri]]}}<br />{{flagicon|Indonesia}} [[Harmoko]]<br />''Berbagai pemimpin mahasiswa dan politisi oposisi lainnya''
}}"
Indonesia Terbuka 1990,
Kebijakan 15 November 1978,
Pemilihan Presiden Indonesia 1983,"{{Infobox Election
| election_name      = Pemilihan Presiden Indonesia 1983
| country            = Indonesia
| type               = presiden
| ongoing            = no
| previous_election  = Pemilihan Presiden Indonesia 1978
| previous_year      = 1978
| next_election      = Pemilihan Presiden Indonesia 1988
| next_year          = 1988
| election_date      = 10 Maret 1983
| votes_for_election = 590 suara anggota [[Majelis Permusyawaratan Rakyat Republik Indonesia]]{{efn|name=MPR|Jumlah anggota MPR adalah hasil dari penjumlahan Anggota DPR, yaitu 460 anggota dan Anggota Fraksi Urusan Daerah sebanyak 130 anggota, yang berlaku dari 1973-1988.}}
| needed_votes       = 393 suara anggota<ref>{{cite book|url=https://www.google.co.id/books/edition/Ketetapan_ketetapan_Majelis_Permusyawara/J3q7AAAAIAAJ?hl=en|last=Penerangan, Republik Indonesia|first=Departemen|title=Ketetapan-ketetapan Majelis Permusyawaratan Rakyat Republik Indonesia, tahun 1973|page=49|accessdate=29 December 2022}}</ref>{{efn|name=Voting|Jumlah untuk menyetujui calon presiden agar menjadi presiden adalah 2/3 anggota dari seluruh anggota}}
| image1             = [[Berkas:Suharto 1978.jpg|125x125px]]
| nominee1           = '''[[Soeharto]]'''
| party1             = Golongan Karya
| electoral_vote1    = '''590'''
| percentage1        = '''100,00%'''
<!-- Persentase -->
|result_bar =
{{Composition bar advanced
|boxwidth     = 300
|total        = 100
|party1       = 100
|partycolor1  = {{Golongan Karya/meta/color}}
|divisionname =Hasil suara
}}
|map_image         = Hasil Pilpres 1983.svg
|map_caption       = Suara Majelis Permusyawaratan Rakyat
{{legend|#FFFF00|Soeharto: 590 kursi}}
| title              = [[Presiden Indonesia|Presiden]]
| before_election    = [[Soeharto]]
| before_party       = Golongan Karya
| after_election     = [[Soeharto]]
| after_party        = Golongan Karya
}}"
Kasus biskuit beracun,
Perjanjian Celah Timor,
Pengeboman Masjid Nurul Iman 1976,"{{Infobox terrorist attack
|title=Bom Masjid Nurul Iman 1976
|image=
|caption=
|location=[[Kota Padang]], [[Indonesia]]
|target=[[Masjid Nurul Iman]]
|date=Kamis, [[11 November]] [[1976]]
|time-begin=22.20 WIB
|time-end=
|timezone=[[UTC]]+7
|type=
|fatalities=Tidak ada
|injuries=
|perps=
|lat_dir = S
|lat_deg = 1.2
|lat_min = 
|lat_sec =
|lon_deg = 100.1
|lon_min = 14
|lon_sec =  
|label=[[Kota Padang]]
|labelposition=bottom
|mapname= Indonesia
}}"
Turnamen HUT Kota Jakarta 1972,"{{Infobox International Football Competition
| tourney_name = Turnamen HUT Kota Jakarta
| year         = 1972
| othertitles  =
| image        = 
| size         = 
| caption      = 
| country      = Indonesia
| dates        = 5–20 Juni
| num_teams    = 10
| venues       = 
| cities       = 
| champion     = Indonesia
| count        = 1
| second       = Korea Selatan
| third_other  = {{fb|CAM|1970|name=Republik Khmer}}
| fourth       = Burma
| fourth-flagvar = 1948
| matches      = 24
| goals        = 87
| attendance   = 
| top_scorer   = 
| player       = 
| prevseason   = [[Turnamen HUT Kota Jakarta 1971|1971]]
| nextseason   = [[Turnamen HUT Kota Jakarta 1973|1973]]
}}"
Pemilihan Presiden Indonesia 1978,"{{Infobox Election
| election_name      = Pemilihan Presiden Indonesia 1978
| country            = Indonesia
| type               = presiden
| ongoing            = no
| previous_election  = Pemilihan Presiden Indonesia 1973
| previous_year      = 1973
| next_election      = Pemilihan Presiden Indonesia 1983
| next_year          = 1983
| election_date      = 10 Maret 1978
| votes_for_election = 590 suara anggota [[Majelis Permusyawaratan Rakyat Republik Indonesia]]{{efn|name=MPR|Jumlah anggota MPR adalah hasil dari penjumlahan Anggota DPR, yaitu 460 anggota dan Anggota Fraksi Urusan Daerah sebanyak 130 anggota, yang berlaku dari 1973-1988.}}
| needed_votes       = 393 suara anggota<ref>{{cite book|url=https://www.google.co.id/books/edition/Ketetapan_ketetapan_Majelis_Permusyawara/J3q7AAAAIAAJ?hl=en|last=Penerangan, Republik Indonesia|first=Departemen|title=Ketetapan-ketetapan Majelis Permusyawaratan Rakyat Republik Indonesia, tahun 1973|page=49|accessdate=29 December 2022}}</ref>{{efn|name=Voting|Jumlah untuk menyetujui calon presiden agar menjadi presiden adalah 2/3 anggota dari seluruh anggota}}
| image1             = [[Berkas:President Suharto, 1973 (Cropped).jpg|125x125px]]
| nominee1           = '''[[Soeharto]]'''
| party1             = Golongan Karya
| electoral_vote1    = '''590'''
| percentage1        = '''100,00%'''
<!-- Persentase -->
|result_bar =
{{Composition bar advanced
|boxwidth     = 300
|total        = 100
|party1       = 100
|partycolor1  = {{Golongan Karya/meta/color}}
|divisionname =Hasil suara
}}
|map_image         = Hasil Pilpres 1978.svg
|map_caption       = Suara Majelis Permusyawaratan Rakyat
{{legend|#FFFF00|Soeharto: 590 kursi}} 
| title              = [[Presiden Indonesia|Presiden]]
| before_election    = [[Soeharto]]
| before_party       = Golongan Karya
| after_election     = [[Soeharto]]
| after_party        = Golongan Karya
}}"
Insiden Penembakan Timika 1996,"{{Infobox civilian attack
| title = Insiden Penembakan Timika 1996
| partof= [[Konflik Papua]]
| image = 
| caption =
| location = [[Bandar Udara Timika]], [[Timika]], [[Irian Jaya]] (sekarang di [[Provinsi Papua]])
| coordinates=
| date = Senin, 15 April 1996
| time = 05.00 [[WIT]]
| timezone = [[WIT]]
| type = Pembunuhan massal
| fatalities = 16 (11 tentara dan 5 warga sipil)
| injuries = 11
| perp = Letnan Dua Sanurip
| weapons =
senjata otomatis
}}"
Indonesia dalam tahun 1991,
Pan Am Penerbangan 812,"{{Infobox Airliner accident|name=Pan American Flight 812
|Date=22 April 1974
|Type=Kegagalan instrumen, kesalahan pilot
|occurrence_type=Kecelakaan
|Site= {{convert|68|km|mi|abbr=on}} di barat laut [[Denpasar]], [[Bali]], [[Indonesia]]
|aircraft_type = [[Boeing 707#707-320B|Boeing 707-321B]]
|aircraft_name = ''Clipper Climax''
|operator      = [[Pan American World Airways]]
|tail_number   = N446PA
|origin        = [[Bandar Udara Internasional Kai Tak]]
|stopover      = 
|stopover0     = 
|stopover1     = 
|stopover2     = 
|stopover3     = 
|last_stopover = 
|destination   = [[Bandar Udara Internasional Ngurah Rai]]
|passengers    = 96
|crew          = 11
|fatalities    = 107 (semua)
|survivors     = 0
}}"
Banjir Jakarta 1996,
Garuda Indonesia Penerbangan 035,"{{Infobox Airliner accident
|name    = Garuda Indonesia Penerbangan 035
|image   = Garuda McDonnell Douglas DC-9-32 Wallner.jpg
|caption = 
|date    = 4 April 1987
|type    = Jatuh pada saat pendekatan dalam cuaca buruk
|occurrence_type =  Accident
|site    = [[Bandar Udara Internasional Polonia]], [[Indonesia]]
|coords  = 
|aircraft_type = [[McDonnell Douglas DC-9|Douglas DC-9-32]]
|aircraft_name = 
|operator      = [[Garuda Indonesia]]
|tail_number   = PK-GNQ
|origin        = [[Banda Aceh]], [[Indonesia]]
|stopover      = 
|stopover0     = 
|stopover1     = 
|stopover2     = 
|stopover3     = 
|last_stopover = 
|destination   = [[Bandar Udara Internasional Polonia]], Indonesia
|passengers    = 37
|crew          = 8
|injuries      = 22
|fatalities    = 23
|survivors     = 22
}}"
